"","from","to","m","km","miles","seconds","minutes","hours","Country.to","Country.from"
"171","Cologne","Drammen",1189595,1189.595,739.214333,48642,810.7,13.5116666666667,"Norway","Germany"
"172","Cologne","Dudelange",246063,246.063,152.9035482,9406,156.766666666667,2.61277777777778,"Luxembourg","Germany"
"173","Cologne","Eindhoven",146210,146.21,90.854894,6300,105,1.75,"Netherlands","Germany"
"174","Cologne","Esbjerg",685286,685.286,425.8367204,25395,423.25,7.05416666666667,"Denmark","Germany"
"175","Cologne","Esch-Alzette",248870,248.87,154.647818,9515,158.583333333333,2.64305555555556,"Luxembourg","Germany"
"176","Cologne","Espoo",1858863,1858.863,1155.0974682,93443,1557.38333333333,25.9563888888889,"Finland","Germany"
"177","Cologne","Frankfurt",191214,191.214,118.8203796,7161,119.35,1.98916666666667,"Germany","Germany"
"178","Cologne","Gazimagusa",3536622,3536.622,2197.6569108,138367,2306.11666666667,38.4352777777778,"Cyprus","Germany"
"179","Cologne","Gent",268261,268.261,166.6973854,10307,171.783333333333,2.86305555555556,"Belgium","Germany"
"180","Cologne","Glasgow",1255016,1255.016,779.8669424,45292,754.866666666667,12.5811111111111,"UK","Germany"
"181","Cologne","Goteborg",1056120,1056.12,656.272968,40490,674.833333333333,11.2472222222222,"Sweden","Germany"
"182","Cologne","Graz",895295,895.295,556.336313,31227,520.45,8.67416666666667,"Austria","Germany"
"183","Cologne","Hamburg",427600,427.6,265.71064,14983,249.716666666667,4.16194444444444,"Germany","Germany"
"184","Cologne","Helsinki",2158201,2158.201,1341.1061014,90701,1511.68333333333,25.1947222222222,"Finland","Germany"
"185","Cologne","Iasi",1993755,1993.755,1238.919357,79113,1318.55,21.9758333333333,"Romania","Germany"
"186","Cologne","Innsbruck",681346,681.346,423.3884044,24674,411.233333333333,6.85388888888889,"Austria","Germany"
"187","Cologne","Iraklion",2955235,2955.235,1836.383029,124876,2081.26666666667,34.6877777777778,"Greece","Germany"
"188","Cologne","Jelgava",1726908,1726.908,1073.1006312,63473,1057.88333333333,17.6313888888889,"Latvia","Germany"
"189","Cologne","Jurmala",1771394,1771.394,1100.7442316,65576,1092.93333333333,18.2155555555556,"Latvia","Germany"
"190","Cologne","Kaunas",1504796,1504.796,935.0802344,53871,897.85,14.9641666666667,"Lithuania","Germany"
"191","Cologne","Klaipeda",1674368,1674.368,1040.4522752,60188,1003.13333333333,16.7188888888889,"Lithuania","Germany"
"192","Cologne","Kohtla-Jarve",2148046,2148.046,1334.7957844,81821,1363.68333333333,22.7280555555556,"Estonia","Germany"
"193","Cologne","Kosice",1334207,1334.207,829.0762298,47132,785.533333333333,13.0922222222222,"Slovakia","Germany"
"194","Cologne","Kranj",955760,955.76,593.909264,33169,552.816666666667,9.21361111111111,"Slovenia","Germany"
"195","Cologne","Larnaca",3546284,3546.284,2203.6608776,138845,2314.08333333333,38.5680555555556,"Cyprus","Germany"
"196","Cologne","Leeds",885371,885.371,550.1695394,33568,559.466666666667,9.32444444444444,"UK","Germany"
"197","Cologne","Lemesos",3575202,3575.202,2221.6305228,139681,2328.01666666667,38.8002777777778,"Cyprus","Germany"
"198","Cologne","Liege",122846,122.846,76.3365044,5265,87.75,1.4625,"Belgium","Germany"
"199","Cologne","Liepaja",1766253,1766.253,1097.5496142,64138,1068.96666666667,17.8161111111111,"Latvia","Germany"
"200","Cologne","Linz",734955,734.955,456.701037,25392,423.2,7.05333333333333,"Austria","Germany"
"201","Cologne","Lisbon",2217364,2217.364,1377.8699896,73189,1219.81666666667,20.3302777777778,"Portugal","Germany"
"202","Cologne","Liverpool",947116,947.116,588.5378824,35531,592.183333333333,9.86972222222222,"UK","Germany"
"203","Cologne","Ljubljana",983417,983.417,611.0953238,34356,572.6,9.54333333333333,"Slovenia","Germany"
"204","Cologne","Lodz",1019604,1019.604,633.5819256,33359,555.983333333333,9.26638888888889,"Poland","Germany"
"205","Cologne","London",584279,584.279,363.0709706,23879,397.983333333333,6.63305555555556,"UK","Germany"
"206","Cologne","Luxemburg",173765,173.765,107.977571,8767,146.116666666667,2.43527777777778,"Luxembourg","Germany"
"207","Cologne","Lyon",746427,746.427,463.8297378,25524,425.4,7.09,"France","Germany"
"208","Cologne","Madrid",1756449,1756.449,1091.4574086,58675,977.916666666667,16.2986111111111,"Spain","Germany"
"209","Cologne","Malmo",785066,785.066,487.8400124,31415,523.583333333333,8.72638888888889,"Sweden","Germany"
"210","Cologne","Maribor",960278,960.278,596.7167492,33022,550.366666666667,9.17277777777778,"Slovenia","Germany"
"211","Cologne","Marseille",1055170,1055.17,655.682638,35219,586.983333333333,9.78305555555556,"France","Germany"
"212","Cologne","Milan",825889,825.889,513.2074246,29861,497.683333333333,8.29472222222222,"Italy","Germany"
"213","Cologne","Miskolc",1354200,1354.2,841.49988,45173,752.883333333333,12.5480555555556,"Hungary","Germany"
"214","Cologne","Mosta",2427646,2427.646,1508.5392244,97042,1617.36666666667,26.9561111111111,"Malta","Germany"
"215","Cologne","Munich",575344,575.344,357.5187616,19965,332.75,5.54583333333333,"Germany","Germany"
"216","Cologne","Naples",NA,NA,NA,NA,NA,NA,"Italy","Germany"
"217","Cologne","Narva",2186011,2186.011,1358.3872354,83503,1391.71666666667,23.1952777777778,"Estonia","Germany"
"218","Cologne","Nice",1212787,1212.787,753.6258418,40392,673.2,11.22,"France","Germany"
"219","Cologne","Nicosia",3495595,3495.595,2172.162733,136742,2279.03333333333,37.9838888888889,"Cyprus","Germany"
"220","Cologne","Nicosia",3495595,3495.595,2172.162733,136742,2279.03333333333,37.9838888888889,"Cyprus","Germany"
"221","Cologne","Nicosia",3495595,3495.595,2172.162733,136742,2279.03333333333,37.9838888888889,"Cyprus","Germany"
