"","from","to","m","km","miles","seconds","minutes","hours","Country.to","Country.from"
"119","Barcelona","Tartu",3247610,3247.61,2018.064854,115126,1918.76666666667,31.9794444444444,"Estonia","Spain"
"120","Barcelona","Thessaloniki",2618216,2618.216,1626.9594224,90136,1502.26666666667,25.0377777777778,"Greece","Spain"
"121","Barcelona","Timisoara",2218932,2218.932,1378.8443448,74556,1242.6,20.71,"Romania","Spain"
"122","Barcelona","Toulouse",393820,393.82,244.719748,13810,230.166666666667,3.83611111111111,"France","Spain"
"123","Barcelona","Trondheim",3123011,3123.011,1940.6390354,117540,1959,32.65,"Norway","Spain"
"124","Barcelona","Turin",875287,875.287,543.9033418,31075,517.916666666667,8.63194444444444,"Italy","Spain"
"125","Barcelona","Turku",3098372,3098.372,1925.3283608,132359,2205.98333333333,36.7663888888889,"Finland","Spain"
"126","Barcelona","Uppsala",2851289,2851.289,1771.7909846,99318,1655.3,27.5883333333333,"Sweden","Spain"
"127","Barcelona","Utrecht",1502226,1502.226,933.4832364,49919,831.983333333333,13.8663888888889,"Netherlands","Spain"
"128","Barcelona","Valencia",350950,350.95,218.08033,12396,206.6,3.44333333333333,"Spain","Spain"
"129","Barcelona","Vantaa",3417356,3417.356,2123.5450184,131678,2194.63333333333,36.5772222222222,"Finland","Spain"
"130","Barcelona","Varna",2812299,2812.299,1747.5625986,99535,1658.91666666667,27.6486111111111,"Bulgaria","Spain"
"131","Barcelona","Vasteras",2769236,2769.236,1720.8032504,96831,1613.85,26.8975,"Sweden","Spain"
"132","Barcelona","Velenje",1529713,1529.713,950.5636582,52777,879.616666666667,14.6602777777778,"Slovenia","Spain"
"133","Barcelona","Vienna",1798957,1798.957,1117.8718798,61641,1027.35,17.1225,"Austria","Spain"
"134","Barcelona","Vilnius",2800488,2800.488,1740.2232432,95613,1593.55,26.5591666666667,"Lithuania","Spain"
"135","Barcelona","Warsaw",2351801,2351.801,1461.4091414,75382,1256.36666666667,20.9394444444444,"Poland","Spain"
"136","Barcelona","Wroclaw",2000250,2000.25,1242.95535,65209,1086.81666666667,18.1136111111111,"Poland","Spain"
"137","Barcelona","Zabbar",2380799,2380.799,1479.4284986,96067,1601.11666666667,26.6852777777778,"Malta","Spain"
"138","Barcelona","Zadar",1730575,1730.575,1075.379305,60470,1007.83333333333,16.7972222222222,"Croatia","Spain"
"139","Barcelona","Zagreb",1588244,1588.244,986.9348216,54806,913.433333333333,15.2238888888889,"Croatia","Spain"
"140","Barcelona","Zaragoza",312638,312.638,194.2732532,10755,179.25,2.9875,"Spain","Spain"
"141","Barcelona","Zilina",2085608,2085.608,1295.9968112,70236,1170.6,19.51,"Slovakia","Spain"
"142","Barcelona","s-Gravenhage",1496081,1496.081,929.6647334,49867,831.116666666667,13.8519444444444,"Netherlands","Spain"
"143","Bratislava","Amadora",2995863,2995.863,1861.6292682,98065,1634.41666666667,27.2402777777778,"Portugal","Slovakia"
"144","Bratislava","Amsterdam",1205153,1205.153,748.8820742,41426,690.433333333333,11.5072222222222,"Netherlands","Slovakia"
"145","Bratislava","Athens",1671665,1671.665,1038.772631,58598,976.633333333333,16.2772222222222,"Greece","Slovakia"
"146","Bratislava","Barcelona",1898745,1898.745,1179.880143,63999,1066.65,17.7775,"Spain","Slovakia"
"147","Bratislava","Bergen",2077342,2077.342,1290.8603188,89539,1492.31666666667,24.8719444444444,"Norway","Slovakia"
"148","Bratislava","Berlin",678699,678.699,421.7435586,24392,406.533333333333,6.77555555555556,"Germany","Slovakia"
"149","Bratislava","Bettembourg",1011778,1011.778,628.7188492,34279,571.316666666667,9.52194444444445,"Luxembourg","Slovakia"
"150","Bratislava","Birkirkara",2209740,2209.74,1373.132436,87774,1462.9,24.3816666666667,"Malta","Slovakia"
"151","Bratislava","Birmingham",NA,NA,NA,NA,NA,NA,"UK","Slovakia"
"152","Bratislava","Braga",2811973,2811.973,1747.3600222,91928,1532.13333333333,25.5355555555556,"Portugal","Slovakia"
"153","Bratislava","Bratislava",0,0,0,0,0,0,"Slovakia","Slovakia"
"154","Bratislava","Bucharest",1027699,1027.699,638.6121586,40218,670.3,11.1716666666667,"Romania","Slovakia"
"155","Bratislava","Budapest",200102,200.102,124.3433828,7156,119.266666666667,1.98777777777778,"Hungary","Slovakia"
"156","Bratislava","Celje",375910,375.91,233.590474,12653,210.883333333333,3.51472222222222,"Slovenia","Slovakia"
"157","Bratislava","Cluj-Napoca",615769,615.769,382.6388566,27502,458.366666666667,7.63944444444444,"Romania","Slovakia"
"158","Bratislava","Cologne",980817,980.817,609.4796838,32897,548.283333333333,9.13805555555555,"Germany","Slovakia"
"159","Bratislava","Cracow",452662,452.662,281.2841668,15554,259.233333333333,4.32055555555556,"Poland","Slovakia"
"160","Bratislava","Craiova",822287,822.287,510.9691418,30818,513.633333333333,8.56055555555556,"Romania","Slovakia"
"161","Bratislava","Daugavpils",1301098,1301.098,808.5022972,52225,870.416666666667,14.5069444444444,"Latvia","Slovakia"
"162","Bratislava","Debrecen",456027,456.027,283.3751778,15065,251.083333333333,4.18472222222222,"Hungary","Slovakia"
"163","Bratislava","Drammen",1741409,1741.409,1082.1115526,66838,1113.96666666667,18.5661111111111,"Norway","Slovakia"
"164","Bratislava","Dudelange",1013860,1013.86,630.012604,34358,572.633333333333,9.54388888888889,"Luxembourg","Slovakia"
"165","Bratislava","Eindhoven",1129987,1129.987,702.1739218,38329,638.816666666667,10.6469444444444,"Netherlands","Slovakia"
"166","Bratislava","Esch-Alzette",1022153,1022.153,635.1658742,34644,577.4,9.62333333333333,"Luxembourg","Slovakia"
"167","Bratislava","Espoo",1762670,1762.67,1095.323138,79466,1324.43333333333,22.0738888888889,"Finland","Slovakia"
"168","Bratislava","Frankfurt",799522,799.522,496.8229708,27344,455.733333333333,7.59555555555556,"Germany","Slovakia"
"169","Bratislava","Glasgow",2233109,2233.109,1387.6539326,76934,1282.23333333333,21.3705555555556,"UK","Slovakia"
"170","Bratislava","Goteborg",1437992,1437.992,893.5682288,55754,929.233333333333,15.4872222222222,"Sweden","Slovakia"
"171","Bratislava","Hamburg",968469,968.469,601.8066366,32828,547.133333333333,9.11888888888889,"Germany","Slovakia"
"172","Bratislava","Helsinki",1743980,1743.98,1083.709172,78673,1311.21666666667,21.8536111111111,"Finland","Slovakia"
"173","Bratislava","Iasi",1047557,1047.557,650.9519198,47601,793.35,13.2225,"Romania","Slovakia"
"174","Bratislava","Iraklion",2009037,2009.037,1248.4155918,93364,1556.06666666667,25.9344444444444,"Greece","Slovakia"
"175","Bratislava","Jelgava",1312687,1312.687,815.7037018,51445,857.416666666667,14.2902777777778,"Latvia","Slovakia"
"176","Bratislava","Jurmala",1357173,1357.173,843.3473022,53548,892.466666666667,14.8744444444444,"Latvia","Slovakia"
"177","Bratislava","Kaunas",1090575,1090.575,677.683305,41842,697.366666666667,11.6227777777778,"Lithuania","Slovakia"
"178","Bratislava","Klaipeda",1260146,1260.146,783.0547244,48160,802.666666666667,13.3777777777778,"Lithuania","Slovakia"
"179","Bratislava","Kosice",403129,403.129,250.5043606,16204,270.066666666667,4.50111111111111,"Slovakia","Slovakia"
